customer_id,transaction_date,amount
CUST0081,2024-03-29,159.69
CUST0082,2023-09-16,179.95
CUST0082,2023-02-09,103.87
CUST0082,2023-08-08,44.39
CUST0082,2024-06-03,179.33
CUST0082,2024-11-18,34.66
CUST0082,2023-09-17,160.73
CUST0082,2024-01-01,21.28
CUST0082,2024-06-27,27.94
CUST0083,2023-05-09,86.46
CUST0083,2024-06-16,146.41
CUST0083,2023-06-11,37.36
CUST0083,2023-04-12,196.06
CUST0083,2024-07-24,36.64
CUST0083,2024-06-20,23.14
CUST0083,2023-07-15,145.27
CUST0083,2024-10-27,20.48
CUST0083,2024-10-06,194.82
CUST0083,2024-04-20,172.34
CUST0083,2024-01-07,184.05
CUST0083,2024-10-07,143.5
CUST0084,2023-12-30,94.56
CUST0084,2024-12-25,54.59
CUST0084,2023-05-11,176.57
CUST0084,2023-10-04,27.02
CUST0084,2023-08-06,24.62
CUST0084,2024-11-05,32.68
CUST0084,2023-02-10,149.24
CUST0084,2023-12-04,151.02
CUST0085,2024-10-23,148.92
CUST0085,2024-09-11,96.9
CUST0085,2023-10-16,29.62
CUST0085,2023-09-29,25.74
CUST0085,2024-04-27,138.83
CUST0085,2023-06-05,137.93
CUST0085,2024-03-29,171.87
CUST0085,2023-05-04,198.39
CUST0085,2024-10-01,130.36
CUST0085,2024-05-30,173.95
CUST0085,2023-05-23,46.47
CUST0086,2023-07-29,131.9
CUST0086,2024-10-07,135.79
CUST0086,2024-02-11,37.97
CUST0086,2023-12-20,92.18
CUST0086,2024-07-03,49.21
CUST0086,2024-05-15,111.6
CUST0086,2024-06-30,85.49
CUST0086,2024-05-21,87.4
CUST0086,2023-10-08,87.18
CUST0086,2023-09-27,184.02
CUST0086,2024-12-27,29.85
CUST0086,2023-03-24,194.69
CUST0086,2024-03-01,141.37
CUST0087,2024-09-27,166.73
CUST0087,2024-05-22,128.84
CUST0087,2024-02-02,47.6
CUST0087,2024-03-12,110.44
CUST0087,2024-04-09,52.17
CUST0087,2023-11-16,115.6
CUST0087,2023-03-30,165.78
CUST0087,2023-11-30,149.92
CUST0087,2024-12-08,17.58
CUST0087,2024-05-28,135.22
CUST0087,2024-09-13,71.38
CUST0088,2024-03-07,11.76
CUST0088,2023-02-04,57.22
CUST0088,2024-05-08,171.86
CUST0088,2024-10-22,17.41
CUST0088,2023-10-03,47.94
CUST0088,2024-11-14,27.41
CUST0088,2023-07-20,182.38
CUST0088,2023-11-20,174.37
CUST0088,2024-04-26,176.4
CUST0088,2023-03-06,9.9
CUST0089,2024-03-13,89.75
CUST0089,2024-07-12,31.82
CUST0089,2024-10-20,179.04
CUST0089,2024-08-27,38.26
CUST0089,2024-06-16,128.1
CUST0089,2024-05-19,142.01
CUST0089,2023-05-12,136.9
CUST0089,2023-12-14,25.32
CUST0089,2024-02-10,158.42
CUST0089,2024-08-01,132.18
CUST0089,2023-07-13,57.96
CUST0089,2023-12-13,150.0
CUST0090,2023-09-19,178.84
CUST0090,2024-12-22,75.56
CUST0090,2023-09-19,13.9
CUST0090,2024-10-09,51.58
CUST0090,2023-12-28,194.45
CUST0090,2023-04-03,97.23
CUST0090,2024-02-28,96.6
CUST0090,2024-03-07,59.73
CUST0090,2024-11-19,105.73
CUST0090,2023-02-18,6.49
CUST0091,2024-08-24,95.26
CUST0091,2024-12-04,104.97
CUST0091,2023-12-29,13.66
CUST0091,2023-08-21,82.42
CUST0091,2024-07-02,60.49
CUST0091,2024-06-12,27.2
CUST0091,2024-07-24,103.95
CUST0092,2024-05-08,198.6
CUST0092,2023-11-29,186.24
CUST0092,2024-07-10,81.94
CUST0092,2024-09-11,147.32
CUST0092,2024-08-06,181.98
CUST0092,2023-04-19,123.54
CUST0092,2023-08-28,62.86
CUST0092,2024-08-24,191.24
CUST0092,2023-09-07,145.67
CUST0092,2023-06-02,129.1
CUST0092,2023-12-09,144.93
CUST0092,2024-03-06,16.61
CUST0092,2024-11-17,174.96
CUST0092,2024-10-19,27.33
CUST0093,2024-08-16,23.0
CUST0093,2024-02-16,112.17
CUST0093,2023-04-23,18.85
CUST0093,2024-01-13,67.61
CUST0093,2023-02-10,188.64
CUST0093,2023-04-15,131.06
CUST0093,2023-09-23,102.92
CUST0093,2024-07-16,183.09
CUST0093,2024-01-12,35.09
CUST0094,2024-09-20,180.98
CUST0094,2024-11-08,166.66
CUST0094,2023-12-16,32.72
CUST0094,2023-03-22,140.5
CUST0094,2023-09-25,62.53
CUST0094,2023-11-07,117.55
CUST0095,2023-02-18,47.13
CUST0095,2023-10-06,164.26
CUST0096,2023-04-17,88.84
CUST0096,2024-09-02,20.13
CUST0096,2023-03-14,64.73
CUST0096,2024-09-25,120.11
CUST0097,2023-07-14,172.22
CUST0097,2023-02-10,89.04
CUST0097,2023-12-26,178.48
CUST0097,2024-11-02,77.38
CUST0097,2023-04-28,142.59
CUST0097,2024-11-09,104.78
CUST0097,2024-10-29,88.95
CUST0098,2024-10-30,105.86
CUST0098,2024-02-23,71.42
CUST0098,2024-04-23,159.39
CUST0098,2024-01-30,65.69
CUST0098,2024-07-29,123.13
CUST0098,2024-11-18,47.49
CUST0098,2023-07-23,114.14
CUST0098,2023-01-31,139.21
CUST0099,2024-01-11,195.6
CUST0099,2024-08-01,192.98
CUST0099,2024-10-27,12.6
CUST0099,2023-12-29,80.66
CUST0099,2023-08-22,82.11
CUST0099,2023-09-19,152.46
CUST0100,2024-04-29,167.92
CUST0100,2024-07-02,191.4
CUST0100,2023-02-04,178.24
CUST0100,2024-12-08,199.0
CUST0100,2023-07-20,196.88
CUST0100,2023-03-18,123.34
CUST0100,2024-09-29,80.95
CUST0100,2023-04-19,194.29
CUST0100,2023-10-05,110.57
CUST0100,2023-06-14,98.19
CUST0101,2024-01-14,168.52
CUST0101,2024-07-07,166.23
CUST0101,2023-04-19,42.95
CUST0101,2024-05-11,103.95
CUST0101,2024-01-18,57.7
CUST0101,2023-10-27,166.98
CUST0101,2024-05-13,37.22
CUST0101,2023-10-07,199.94
CUST0101,2023-04-21,164.27
CUST0101,2024-03-10,157.57
CUST0102,2023-08-02,116.03
CUST0102,2023-06-14,147.51
CUST0102,2024-06-03,12.69
CUST0102,2024-10-18,143.62
CUST0102,2024-10-20,30.81
CUST0102,2023-04-01,182.34
CUST0102,2023-09-24,73.92
CUST0102,2024-07-12,174.64
CUST0102,2024-10-22,150.44
CUST0102,2024-05-01,29.34
CUST0102,2023-07-03,58.77
CUST0102,2024-07-11,11.72
CUST0103,2024-08-04,119.8
CUST0103,2023-08-16,60.73
CUST0103,2024-02-21,114.73
CUST0103,2024-02-11,80.38
CUST0103,2024-12-15,184.15
CUST0103,2024-05-13,117.57
CUST0103,2024-11-21,179.42
CUST0103,2023-03-23,91.47
CUST0103,2024-11-17,154.08
CUST0103,2023-12-31,97.91
CUST0104,2024-07-28,177.28
CUST0104,2024-03-18,11.0
CUST0104,2024-05-08,48.05
CUST0104,2024-12-20,153.71
CUST0104,2023-01-22,139.11
CUST0104,2024-11-13,175.05
CUST0104,2023-11-16,63.38
CUST0104,2023-07-23,161.87
CUST0105,2023-02-26,159.71
CUST0105,2023-06-12,199.58
CUST0105,2023-09-21,198.96
CUST0105,2024-05-02,62.45
CUST0105,2024-10-08,13.61
CUST0105,2023-10-19,167.66
CUST0105,2023-01-01,18.46
CUST0105,2023-05-21,151.92
CUST0106,2023-09-22,146.01
CUST0106,2024-01-19,139.04
CUST0106,2023-12-24,64.7
CUST0106,2024-08-06,26.64
CUST0106,2023-07-07,117.52
CUST0106,2023-10-17,6.19
CUST0106,2023-03-24,106.9
CUST0106,2024-06-11,137.94
CUST0106,2024-10-18,102.62
CUST0106,2024-01-15,142.88
CUST0106,2023-07-07,33.31
CUST0107,2024-05-22,173.36
CUST0107,2024-03-26,161.68
CUST0107,2024-09-23,84.0
CUST0107,2023-01-27,9.3
CUST0107,2023-08-19,97.91
CUST0107,2023-11-17,112.05
CUST0107,2024-10-31,195.9
CUST0107,2024-06-16,46.85
CUST0107,2023-11-09,153.12
CUST0107,2023-01-31,178.29
CUST0107,2023-01-23,174.05
CUST0107,2023-03-15,119.24
CUST0108,2023-06-09,107.62
CUST0108,2023-06-27,144.22
CUST0108,2023-02-22,161.77
CUST0108,2023-01-22,114.84
CUST0108,2023-09-17,32.86
CUST0108,2024-04-15,145.53
CUST0108,2023-01-12,101.86
CUST0108,2023-10-17,31.1
CUST0108,2023-12-20,145.74
CUST0108,2024-12-16,83.48
CUST0108,2024-03-16,5.03
CUST0109,2023-04-06,120.73
CUST0109,2023-07-28,17.22
CUST0109,2024-01-25,53.13
CUST0109,2023-06-06,186.52
CUST0109,2024-09-24,75.25
CUST0109,2024-10-20,115.17
CUST0109,2024-11-04,66.1
CUST0109,2024-09-03,181.9
CUST0109,2023-05-21,87.36
CUST0109,2023-07-17,78.58
CUST0110,2024-11-28,13.25
CUST0110,2024-12-29,142.25
CUST0110,2023-06-24,37.56
CUST0110,2023-08-23,134.95
CUST0110,2024-06-19,153.4
CUST0110,2024-03-27,142.0
CUST0110,2024-08-28,57.45
CUST0110,2024-12-23,130.61
CUST0110,2023-04-11,102.22
CUST0110,2024-06-23,173.83
CUST0110,2023-12-21,94.25
CUST0110,2024-10-19,128.71
CUST0110,2023-08-15,77.11
CUST0110,2024-03-30,154.68
CUST0110,2023-07-29,112.65
CUST0110,2023-04-10,170.82
CUST0110,2024-06-11,77.38
CUST0110,2023-06-15,97.09
CUST0111,2024-09-12,152.03
CUST0111,2023-06-11,81.97
CUST0111,2023-09-20,29.52
CUST0111,2023-01-03,66.55
CUST0111,2023-05-29,138.03
CUST0111,2024-03-13,117.94
CUST0111,2024-06-16,61.04
CUST0111,2023-08-15,135.04
CUST0111,2023-02-18,26.74
CUST0111,2024-10-11,111.04
CUST0111,2023-02-22,139.17
CUST0111,2024-06-08,78.92
CUST0111,2024-02-02,85.66
CUST0111,2024-01-22,83.84
CUST0112,2024-06-19,146.35
CUST0112,2024-02-13,192.88
CUST0112,2023-07-07,82.54
CUST0112,2023-04-29,155.93
CUST0112,2024-11-17,47.86
CUST0112,2024-08-26,195.32
CUST0112,2024-05-16,8.3
CUST0112,2024-11-29,79.6
CUST0112,2024-11-04,40.44
CUST0112,2024-01-26,8.42
CUST0113,2024-06-02,72.88
CUST0113,2024-09-29,116.28
CUST0113,2024-12-20,63.46
CUST0113,2024-04-28,111.93
CUST0113,2023-08-16,170.18
CUST0113,2024-04-01,111.66
CUST0113,2023-08-13,123.2
CUST0113,2024-05-18,94.31
CUST0114,2023-07-14,143.48
CUST0114,2023-06-06,53.09
CUST0114,2024-02-16,97.31
CUST0114,2023-05-04,97.39
CUST0114,2023-08-06,118.53
CUST0114,2023-04-14,188.83
CUST0114,2024-10-06,108.49
CUST0114,2024-03-09,130.7
CUST0114,2024-06-23,156.5
CUST0115,2023-07-18,32.46
CUST0115,2023-01-26,170.2
CUST0115,2024-05-21,117.77
CUST0115,2023-09-24,196.42
CUST0115,2024-03-31,129.01
CUST0115,2024-02-16,130.35
CUST0115,2023-02-18,189.74
CUST0116,2024-07-22,178.58
CUST0116,2024-05-03,139.55
CUST0116,2023-01-05,101.98
CUST0116,2023-12-27,92.3
CUST0116,2024-07-19,86.05
CUST0116,2024-02-26,108.28
CUST0116,2023-01-15,74.08
CUST0116,2023-05-02,137.53
CUST0117,2024-08-20,153.37
CUST0117,2024-08-12,111.58
CUST0117,2023-08-11,13.56
CUST0117,2024-06-01,91.88
CUST0118,2023-06-10,31.71
CUST0118,2023-11-27,159.66
CUST0118,2024-06-06,81.41
CUST0118,2024-05-06,192.32
CUST0118,2023-09-29,129.13
CUST0118,2023-09-09,198.99
CUST0118,2024-11-29,196.32
CUST0119,2024-08-23,184.28
CUST0119,2023-11-07,46.72
CUST0119,2023-06-03,7.77
CUST0119,2024-09-11,159.56
CUST0119,2024-07-24,74.23
CUST0119,2023-09-30,192.23
CUST0119,2023-09-02,190.81
CUST0119,2023-09-04,81.59
CUST0119,2023-12-28,98.0
CUST0119,2023-12-18,65.45
CUST0119,2024-08-28,129.92
CUST0120,2024-08-22,153.9
CUST0120,2023-04-03,102.28
CUST0120,2023-05-17,167.9
CUST0120,2024-07-01,74.62
CUST0120,2024-05-26,112.64
CUST0120,2023-09-12,128.7
CUST0120,2024-12-28,162.58
CUST0120,2023-11-18,105.36
CUST0120,2024-08-25,54.5
CUST0120,2023-06-04,10.69
CUST0120,2024-03-26,179.46
CUST0120,2023-06-22,28.11
CUST0121,2024-10-28,191.2
CUST0121,2023-05-09,13.76
CUST0121,2024-08-27,98.9
CUST0121,2024-02-08,152.08
CUST0121,2024-11-05,16.25
CUST0121,2023-12-25,117.54
CUST0121,2024-12-18,126.3
CUST0121,2024-11-15,53.95
CUST0122,2023-11-20,170.22
CUST0122,2023-02-27,176.08
CUST0122,2024-02-08,24.85
CUST0122,2023-09-23,168.76
CUST0122,2023-02-10,12.59
CUST0122,2023-07-12,39.17
CUST0122,2023-12-20,137.51
CUST0122,2024-08-02,118.42
CUST0122,2024-10-12,114.85
CUST0122,2024-10-22,105.76
CUST0122,2023-10-09,168.73
CUST0123,2023-11-23,169.94
CUST0123,2024-10-06,86.79
CUST0123,2023-05-12,165.52
CUST0123,2023-03-25,102.02
CUST0123,2024-09-19,44.87
CUST0123,2024-07-06,62.66
CUST0124,2024-05-08,18.88
CUST0124,2023-09-28,176.5
CUST0124,2024-12-07,23.54
CUST0124,2023-10-10,167.99
CUST0124,2023-07-08,146.72
CUST0124,2024-06-19,73.76
CUST0124,2023-01-04,34.56
CUST0124,2024-03-08,110.12
CUST0124,2023-09-05,61.56
CUST0124,2024-08-03,81.41
CUST0124,2023-06-30,154.28
CUST0125,2024-10-11,44.11
CUST0125,2024-09-06,64.32
CUST0125,2023-11-13,90.31
CUST0125,2024-01-19,5.29
CUST0125,2023-02-07,147.69
CUST0125,2024-02-24,149.67
CUST0125,2023-12-09,123.88
CUST0125,2024-06-25,68.43
CUST0125,2024-06-20,54.3
CUST0125,2023-07-25,29.44
CUST0126,2023-01-22,81.67
CUST0126,2024-10-22,34.17
CUST0126,2023-09-29,20.3
CUST0126,2023-07-21,9.03
CUST0126,2023-06-11,157.22
CUST0126,2024-06-04,57.43
CUST0126,2024-04-24,13.27
CUST0126,2024-05-19,75.53
CUST0126,2024-07-13,62.83
CUST0127,2023-04-12,157.24
CUST0127,2023-07-10,104.23
CUST0127,2023-03-22,186.92
CUST0127,2023-03-29,36.01
CUST0127,2023-04-06,24.16
CUST0127,2023-07-17,184.59
CUST0127,2024-02-11,29.4
CUST0127,2024-05-23,173.03
CUST0127,2024-08-15,11.02
CUST0127,2024-11-11,43.07
CUST0127,2023-05-21,46.61
CUST0127,2023-12-06,195.81
CUST0128,2023-07-02,112.12
CUST0128,2024-04-18,36.79
CUST0128,2024-06-27,80.51
CUST0128,2024-03-27,79.95
CUST0128,2023-02-12,168.6
CUST0128,2024-05-02,160.52
CUST0128,2023-09-27,169.44
CUST0128,2024-12-28,142.45
CUST0128,2023-06-17,15.08
CUST0128,2023-07-12,65.22
CUST0128,2023-12-02,173.21
CUST0128,2024-06-08,192.5
CUST0129,2024-03-03,61.56
CUST0129,2024-01-11,164.2
CUST0129,2023-11-09,160.35
CUST0129,2024-06-02,66.01
CUST0129,2024-01-10,116.49
CUST0129,2024-08-17,127.46
CUST0129,2024-05-14,136.43
CUST0129,2023-05-04,41.45
CUST0129,2023-01-12,61.09
CUST0129,2023-11-27,42.33
CUST0129,2023-05-20,126.15
CUST0129,2023-04-07,88.96
CUST0129,2023-03-10,18.33
CUST0130,2024-05-03,138.66
CUST0130,2023-07-16,19.06
CUST0130,2024-07-12,79.38
CUST0130,2023-10-16,130.14
CUST0130,2024-11-24,148.03
CUST0130,2023-08-03,43.8
CUST0130,2024-02-07,158.13
CUST0130,2024-04-21,24.77
CUST0130,2023-01-29,68.42
CUST0130,2024-12-14,183.37
CUST0130,2024-01-27,18.16
CUST0130,2024-10-30,195.54
CUST0130,2023-11-18,194.28
CUST0131,2023-03-23,142.39
CUST0131,2024-02-29,44.87
CUST0131,2024-11-19,82.53
CUST0131,2024-01-22,45.04
CUST0131,2023-12-11,149.33
CUST0132,2023-06-15,193.86
CUST0132,2024-03-14,20.01
CUST0132,2024-10-30,185.48
CUST0132,2023-01-20,62.97
CUST0132,2023-05-28,121.81
CUST0132,2024-08-18,22.96
CUST0132,2024-02-18,130.12
CUST0132,2023-05-14,53.92
CUST0132,2023-03-14,142.79
CUST0132,2024-07-13,118.79
CUST0132,2024-03-18,57.86
CUST0133,2023-09-23,124.39
CUST0133,2023-11-11,148.62
CUST0133,2024-07-13,6.3
CUST0133,2023-09-05,119.58
CUST0133,2024-09-01,77.84
CUST0133,2023-10-11,127.36
CUST0133,2023-10-28,118.67
CUST0133,2023-05-17,92.8
CUST0133,2024-10-11,82.81
CUST0133,2023-08-25,125.36
CUST0133,2023-09-19,195.52
CUST0133,2024-10-18,102.12
CUST0133,2023-02-23,68.77
CUST0133,2024-05-21,21.44
CUST0133,2024-02-13,89.63
CUST0133,2023-09-28,164.36
CUST0133,2024-01-14,146.07
CUST0134,2023-06-19,141.67
CUST0134,2024-05-07,22.82
CUST0134,2024-01-04,164.58
CUST0134,2023-04-21,149.05
CUST0134,2023-02-16,10.75
CUST0134,2024-01-01,57.81
CUST0134,2023-10-23,74.2
CUST0134,2023-11-10,121.43
CUST0134,2024-06-11,20.82
CUST0134,2023-10-31,69.94
CUST0134,2023-12-04,161.99
CUST0135,2024-08-25,106.68
CUST0135,2024-11-21,155.29
CUST0135,2024-12-21,184.55
CUST0135,2024-01-25,160.95
CUST0135,2023-10-22,57.43
CUST0135,2024-11-24,172.67
CUST0135,2024-07-21,158.54
CUST0135,2024-03-20,175.38
CUST0135,2023-05-03,142.56
CUST0135,2024-11-10,91.3
CUST0136,2023-07-04,44.21
CUST0136,2023-08-02,103.01
CUST0136,2024-07-26,96.56
CUST0136,2023-03-29,185.79
CUST0136,2023-07-26,59.8
CUST0136,2023-01-03,84.89
CUST0136,2023-05-01,55.75
CUST0136,2023-02-07,26.82
CUST0137,2023-01-21,150.62
CUST0137,2024-09-12,166.17
CUST0137,2024-08-17,26.53
CUST0137,2023-03-10,6.55
CUST0137,2023-05-20,53.74
CUST0137,2023-11-08,112.91
CUST0137,2024-10-26,74.59
CUST0137,2023-11-15,19.94
CUST0137,2023-06-02,166.48
CUST0137,2024-06-27,162.82
CUST0138,2023-06-26,103.6
CUST0138,2023-04-07,67.13
CUST0138,2023-05-17,20.14
CUST0138,2023-04-19,103.11
CUST0138,2024-10-23,106.71
CUST0138,2023-09-18,137.0
CUST0138,2024-04-09,72.23
CUST0138,2024-02-18,90.65
CUST0138,2024-12-26,62.71
CUST0138,2023-08-27,136.36
CUST0138,2024-10-14,145.78
CUST0138,2024-01-07,49.77
CUST0138,2023-02-14,37.23
CUST0139,2024-10-23,110.57
CUST0139,2024-02-18,8.73
CUST0139,2023-08-23,147.82
CUST0139,2024-05-13,52.1
CUST0139,2024-10-11,128.75
CUST0139,2023-04-25,48.36
CUST0139,2024-12-13,46.32
CUST0139,2023-01-11,52.84
CUST0139,2023-09-04,52.53
CUST0139,2023-05-07,50.67
CUST0139,2024-01-17,192.17
CUST0139,2024-08-06,197.32
CUST0140,2024-04-25,110.48
CUST0140,2023-11-26,85.31
CUST0140,2024-03-24,44.72
CUST0140,2023-12-20,85.33
CUST0140,2023-04-03,108.84
CUST0140,2023-07-24,140.84
CUST0140,2023-09-02,27.85
CUST0140,2023-10-22,32.85
CUST0140,2023-10-09,104.9
CUST0141,2024-06-24,127.54
CUST0141,2024-02-20,144.36
CUST0141,2023-05-24,6.95
CUST0141,2024-10-29,140.97
CUST0141,2023-04-03,165.17
CUST0141,2023-12-02,44.67
CUST0141,2023-12-30,70.06
CUST0141,2023-07-18,93.0
CUST0141,2023-12-05,165.02
CUST0141,2024-03-04,99.45
CUST0141,2023-05-19,19.76
CUST0141,2024-06-25,131.32
CUST0142,2024-06-01,80.93
CUST0142,2023-07-04,149.9
CUST0142,2023-12-01,17.98
CUST0142,2023-02-18,19.45
CUST0142,2023-11-29,161.74
CUST0142,2023-12-01,50.15
CUST0142,2023-08-09,114.02
CUST0143,2024-11-24,147.2
CUST0143,2023-02-09,18.4
CUST0143,2024-07-27,78.02
CUST0143,2024-07-25,145.93
CUST0143,2023-05-02,73.24
CUST0143,2023-04-06,6.63
CUST0143,2023-08-23,167.12
CUST0143,2023-09-13,99.38
CUST0144,2024-02-13,118.3
CUST0144,2023-07-20,118.82
CUST0144,2024-01-03,151.59
CUST0144,2024-04-24,106.01
CUST0144,2024-12-21,7.85
CUST0144,2023-07-30,125.99
CUST0144,2024-06-24,80.39
CUST0144,2023-04-02,43.02
CUST0144,2023-08-08,81.2
CUST0144,2024-03-17,182.1
CUST0144,2024-12-27,123.06
CUST0144,2024-07-29,155.99
CUST0144,2024-05-04,117.87
CUST0145,2024-11-12,85.92
CUST0145,2023-09-24,57.83
CUST0145,2024-06-03,119.76
CUST0145,2023-02-09,121.96
CUST0145,2024-01-21,87.85
CUST0145,2024-12-16,146.25
CUST0145,2024-01-30,41.64
CUST0145,2024-08-15,119.01
CUST0145,2023-06-27,79.65
CUST0145,2024-10-19,191.91
CUST0145,2024-01-04,58.03
CUST0146,2024-11-08,150.91
CUST0146,2023-03-02,68.28
CUST0146,2024-11-15,166.05
CUST0146,2024-01-13,59.3
CUST0146,2024-08-08,134.08
CUST0146,2023-07-26,156.71
CUST0146,2023-12-06,155.86
CUST0146,2023-12-06,76.83
CUST0146,2024-06-23,47.36
CUST0146,2024-11-07,55.62
CUST0146,2023-03-11,85.97
CUST0146,2024-08-30,52.46
CUST0147,2024-11-20,157.84
CUST0147,2023-08-05,180.09
CUST0147,2024-11-29,105.27
CUST0147,2024-03-30,199.25
CUST0147,2023-08-18,23.39
CUST0147,2023-09-21,53.56
CUST0147,2023-07-01,142.83
CUST0147,2024-07-03,23.51
CUST0147,2023-10-03,181.1
CUST0147,2023-04-01,162.3
CUST0148,2023-09-10,67.03
CUST0148,2024-04-03,75.28
CUST0148,2024-05-13,84.17
CUST0148,2024-05-22,132.6
CUST0148,2024-08-20,7.8
CUST0148,2024-04-06,183.74
CUST0148,2024-03-08,153.65
CUST0149,2023-07-27,85.89
CUST0149,2023-05-05,119.45
CUST0149,2024-06-20,18.52
CUST0149,2024-06-24,152.56
CUST0149,2024-11-13,136.84
CUST0149,2024-07-26,80.9
CUST0149,2023-10-03,116.05
CUST0149,2024-10-12,186.18
CUST0149,2024-11-25,125.61
CUST0149,2023-07-10,46.27
CUST0149,2024-07-16,91.4
CUST0150,2023-06-19,144.44
CUST0150,2023-01-14,15.4
CUST0150,2023-07-08,136.58
CUST0150,2024-07-20,173.41
CUST0150,2024-04-15,185.38
CUST0150,2024-10-06,15.61
CUST0150,2024-07-24,140.94
CUST0150,2023-07-01,58.68
CUST0150,2023-03-05,163.0
CUST0150,2023-07-12,39.97
CUST0151,2024-12-21,168.29
CUST0151,2024-10-15,16.82
CUST0151,2024-03-09,156.93
CUST0151,2024-01-10,38.43
CUST0151,2023-07-26,168.44
CUST0151,2023-04-28,138.71
CUST0151,2023-06-15,109.51
CUST0151,2023-07-03,190.94
CUST0151,2023-01-13,34.97
CUST0151,2024-03-13,118.72
CUST0151,2023-05-30,142.01
CUST0151,2023-01-29,87.55
CUST0152,2024-09-19,53.03
CUST0152,2024-06-02,102.81
CUST0152,2023-08-27,138.27
CUST0152,2023-06-04,148.8
CUST0152,2023-03-29,177.49
CUST0153,2023-08-22,139.79
CUST0153,2023-08-11,194.81
CUST0153,2023-09-21,188.45
CUST0153,2024-01-01,70.38
CUST0153,2023-11-05,195.19
CUST0153,2023-03-05,178.92
CUST0154,2023-04-08,18.85
CUST0154,2023-12-30,37.78
CUST0154,2023-10-03,15.77
CUST0154,2024-12-28,24.69
CUST0154,2024-07-17,90.5
CUST0154,2023-03-25,194.75
CUST0154,2024-09-29,37.37
CUST0154,2024-08-06,90.75
CUST0155,2023-04-20,127.96
CUST0155,2023-04-03,50.34
CUST0155,2023-03-01,166.19
CUST0155,2024-06-23,74.29
CUST0155,2024-09-28,63.98
CUST0155,2023-02-05,46.05
CUST0155,2023-03-27,180.16
CUST0155,2023-12-04,71.82
CUST0156,2024-04-15,24.22
CUST0156,2023-01-31,63.97
CUST0156,2023-10-29,161.74
CUST0156,2024-03-28,98.31
CUST0156,2023-09-23,103.57
CUST0156,2023-08-26,65.78
CUST0156,2023-04-22,38.98
CUST0156,2023-12-09,21.04
CUST0156,2023-09-04,196.93
CUST0156,2024-05-04,165.36
CUST0156,2023-04-16,59.97
CUST0156,2023-08-14,94.39
CUST0156,2023-03-30,116.99
CUST0156,2024-01-06,198.4
CUST0157,2024-05-17,168.82
CUST0157,2023-02-01,178.46
CUST0157,2024-10-21,8.09
CUST0157,2023-03-23,96.82
CUST0157,2023-07-20,101.05
CUST0157,2024-03-03,138.97
CUST0157,2024-03-19,75.47
CUST0157,2023-08-15,160.94
CUST0157,2024-03-14,141.21
CUST0157,2023-07-06,153.68
CUST0157,2024-05-02,43.3
CUST0157,2023-08-17,104.48
CUST0158,2023-09-27,130.73
CUST0158,2023-05-12,194.2
CUST0158,2023-03-13,77.57
CUST0158,2024-11-02,59.49
CUST0158,2023-07-10,116.32
CUST0158,2023-08-08,37.23
CUST0158,2024-03-26,47.65
CUST0158,2023-08-25,84.28
CUST0158,2024-12-20,60.71
CUST0158,2024-02-26,194.14
CUST0158,2023-03-13,77.38
CUST0158,2023-01-06,78.04
CUST0159,2024-11-29,70.81
CUST0159,2023-12-15,160.21
CUST0159,2024-12-02,197.76
CUST0159,2023-05-07,48.0
CUST0159,2024-12-25,175.44
CUST0159,2024-05-01,119.84
CUST0159,2024-01-23,5.13
CUST0159,2024-09-30,122.05
CUST0159,2023-10-03,78.42
CUST0159,2023-12-03,34.65
CUST0159,2024-04-25,113.1
CUST0159,2023-09-30,62.32
CUST0159,2023-11-24,184.54
CUST0160,2024-11-29,120.04
CUST0160,2023-08-17,95.93
CUST0160,2024-04-17,141.99
CUST0160,2023-01-02,153.28
CUST0160,2024-05-25,121.4
CUST0160,2023-01-13,155.04
CUST0160,2023-08-26,166.37
CUST0161,2024-10-22,13.86
CUST0161,2024-04-11,124.95
CUST0161,2023-07-20,96.32
CUST0161,2023-12-30,102.75
CUST0161,2024-04-15,127.13
CUST0161,2024-02-21,171.33
CUST0162,2023-05-20,146.3
CUST0162,2023-03-13,184.86
CUST0162,2023-09-25,79.05
CUST0162,2023-08-20,43.97
CUST0162,2023-05-19,115.85
CUST0162,2023-09-30,46.1
CUST0162,2024-05-20,137.09
CUST0163,2024-05-07,166.24
CUST0163,2024-12-12,156.17
CUST0163,2023-08-15,86.62
CUST0163,2023-05-29,192.49
CUST0163,2023-03-04,13.09
CUST0163,2024-10-29,121.47
CUST0163,2023-01-06,137.31
CUST0163,2023-01-28,170.38
CUST0163,2023-04-29,121.93
CUST0164,2023-06-26,59.92
CUST0164,2023-02-27,93.85
CUST0164,2024-07-23,144.63
CUST0164,2023-04-15,72.64
CUST0164,2024-11-30,198.07
CUST0164,2023-07-05,59.24
CUST0164,2024-11-26,91.35
CUST0164,2023-07-29,198.38
CUST0164,2024-08-31,187.42
CUST0164,2024-04-16,77.64
CUST0165,2023-05-17,51.8
CUST0165,2023-07-03,121.07
CUST0165,2024-04-16,71.58
CUST0165,2024-06-20,183.08
CUST0165,2024-08-01,53.1
CUST0165,2024-05-24,16.72
CUST0165,2023-03-14,151.48
CUST0165,2023-12-26,117.69
CUST0165,2023-06-01,164.39
CUST0165,2023-10-10,15.84
CUST0165,2023-09-28,95.17
CUST0165,2023-04-15,134.39
